country,iso3,who.region,resource,unit_cost,cost.m,cost.sd
Paraguay,PRY,AMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,7007.67,2747.37
Peru,PER,AMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,26756.99,5871.16
Philippines,PHL,WPR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,2683.66,844.04
Poland,POL,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,15550.53,13766.83
Portugal,PRT,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,10069.69,14142.4
Puerto Rico,PRI,AMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,13107.99,19285.38
Qatar,QAT,EMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,10391.91,11589.76
Republic of Korea,KOR,WPR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,9760.68,8508.07
Republic of Moldova,MDA,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,5837.54,2983.99
Romania,ROU,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,19236.75,10824.72
Russian Federation,RUS,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,28816.21,16680.17
Rwanda,RWA,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,1364.35,412.25
Saint Kitts and Nevis,KNA,AMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,5514.03,643.51
Saint Lucia,LCA,AMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,5696.23,2190.94
Saint Vincent and the Grenadines,VCT,AMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,2713.96,243.45
Samoa,WSM,WPR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,1812.11,138.3
San Marino,SMR,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,14775.71,2170.32
Sao Tome and Principe,STP,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,5093.07,1977.1
Saudi Arabia,SAU,EMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,13001.03,15859.06
Senegal,SEN,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,1610.05,291.29
Serbia,SRB,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,12148.78,12430.87
Seychelles,SYC,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,3846.87,397.17
Sierra Leone,SLE,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,980.05,274.36
Singapore,SGP,WPR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,20243.89,19049.52
Sint Maarten (Dutch part),SXM,AMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,14902.85,7270.81
Slovakia,SVK,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,14136.11,19815.69
Slovenia,SVN,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,7831.39,1006.03
Solomon Islands,SLB,WPR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,2199.22,313.66
Somalia,SOM,EMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,626.17,72.78
South Africa,ZAF,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,1354.1,563.66
South Sudan,SSD,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,496.47,30.47
Spain,ESP,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,26893.98,27417.61
Sri Lanka,LKA,SEA,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,5329.6,4870.57
Sudan,SDN,EMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,692.85,105.16
Suriname,SUR,AMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,3248.64,357.64
Sweden,SWE,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,50294.71,57767.87
Switzerland,CHE,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,34653.46,56931.52
Syrian Arab Republic,SYR,EMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,3357.83,1557.14
Tajikistan,TJK,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,2704.9,600.27
Thailand,THA,SEA,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,1668.67,1426.25
Timor-Leste,TLS,SEA,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,2014.03,1045.83
Togo,TGO,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,1308.16,436.94
Tokelau,TKL,WPR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,3178.74,1441.74
Tonga,TON,WPR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,7646.15,10586.87
Trinidad and Tobago,TTO,AMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,6292.93,7501.31
Tunisia,TUN,EMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,2241.76,1149.65
Turkey,TUR,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,2837.54,2528.36
Turkmenistan,TKM,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,7789.15,5586.9
Turks and Caicos Islands,TCA,AMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,7353.58,929.92
Tuvalu,TUV,WPR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,2089.59,727.84
Uganda,UGA,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,2168.47,424.89
Ukraine,UKR,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,6721.34,3026.38
United Arab Emirates,ARE,EMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,63303.04,83980.66
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,40448.01,45312.91
United Republic of Tanzania,TZA,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,1299.68,757.43
United States of America,USA,AMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,29786.61,17164.81
Uruguay,URY,AMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,12356.28,5815.88
Uzbekistan,UZB,EUR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,2179.82,882.11
Vanuatu,VUT,WPR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,1744.05,517.33
Venezuela (Bolivarian Republic of),VEN,AMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,3807.81,2248.07
Viet Nam,VNM,WPR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,2161.41,645.13
Wallis and Futuna Islands,WLF,WPR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,6696.5,826.31
Yemen,YEM,EMR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,619.86,44.78
Zambia,ZMB,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,1237.5,188.84
Zimbabwe,ZWE,AFR,Treatment for fluoroquinolone resistant multi-drug resistant TB (0-4 years),c_mdrtb_tx1.04,1543.91,256.26
Afghanistan,AFG,EMR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,1714.76,381.71
Albania,ALB,EUR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,2177.15,1583.62
Algeria,DZA,AFR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,1424.49,559.07
American Samoa,ASM,WPR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,3783.35,403.38
Andorra,AND,EUR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,20368.17,10212.4
Angola,AGO,AFR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,859.31,623.58
Anguilla,AIA,AMR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,13183.68,6301.95
Antigua and Barbuda,ATG,AMR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,4587.62,519.85
Argentina,ARG,AMR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,3325.47,4182.71
Armenia,ARM,EUR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,5424.14,2048.11
Aruba,ABW,AMR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,9145.22,1234.2
Australia,AUS,WPR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,17533.23,15919.92
Austria,AUT,EUR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,48778.4,57046.19
Azerbaijan,AZE,EUR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,6755.03,2734.18
Bahamas,BHS,AMR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,8651.89,1153.94
Bahrain,BHR,EMR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,15761.13,19302.76
Bangladesh,BGD,SEA,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,1431.86,420.21
Barbados,BRB,AMR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,4793.36,550.35
Belarus,BLR,EUR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,24606.61,7067.91
Belgium,BEL,EUR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,33482.12,30380.05
Belize,BLZ,AMR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,3884.38,1556.83
Benin,BEN,AFR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,1218.62,657.4
Bermuda,BMU,AMR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,41954.76,7660.75
Bhutan,BTN,SEA,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,1956.14,1959.2
Bolivia (Plurinational State of),BOL,AMR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,4504.27,1613.52
Bosnia and Herzegovina,BIH,EUR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,5266.08,6802.13
Botswana,BWA,AFR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,1994,601.89
Brazil,BRA,AMR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,5161.67,2115.49
British Virgin Islands,VGB,AMR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,4361.72,1600.39
Brunei Darussalam,BRN,WPR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,8312.36,1099.05
Bulgaria,BGR,EUR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,8869.53,6093.35
Burkina Faso,BFA,AFR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,933.89,239.29
Burundi,BDI,AFR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,596.23,110.03
Cabo Verde,CPV,AFR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,2369.79,1143.9
Cambodia,KHM,WPR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,631.8,110.74
Cameroon,CMR,AFR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,895.05,768.57
Canada,CAN,AMR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,20998.91,11180.96
Cayman Islands,CYM,AMR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,41402.59,25947.53
Central African Republic,CAF,AFR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,1309.11,212.63
Chad,TCD,AFR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,871.75,267.2
Chile,CHL,AMR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,8422.67,3526.38
China,CHN,WPR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,4435.31,4622.72
"China, Hong Kong SAR",HKG,WPR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,38537.2,26257.11
"China, Macao SAR",MAC,WPR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,28863.89,30111.42
Colombia,COL,AMR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,4980.84,1738.5
Comoros,COM,AFR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,1216.09,346.23
Congo,COG,AFR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,1216.85,236.81
Cook Islands,COK,WPR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,4321.28,480.76
Costa Rica,CRI,AMR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,16881.16,7496.9
Côte d'Ivoire,CIV,AFR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,1873.36,619.89
Croatia,HRV,EUR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,13674.87,11780.91
Cuba,CUB,AMR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,10539.25,6439.76
Curaçao,CUW,AMR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,10536.03,4783.55
Cyprus,CYP,EUR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,26356.93,26857.36
Czechia,CZE,EUR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,29997.4,49799.59
Democratic People's Republic of Korea,PRK,SEA,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,1842.04,1764.23
Democratic Republic of the Congo,COD,AFR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,666.45,105.04
Denmark,DNK,EUR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,67438,86548.59
Djibouti,DJI,EMR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,848.7,199.65
Dominica,DMA,AMR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,2407.54,220.31
Dominican Republic,DOM,AMR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,7522.19,2415.38
Ecuador,ECU,AMR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,6217.24,2603.84
Egypt,EGY,EMR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,2264.04,1249.64
El Salvador,SLV,AMR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,4787.05,1777
Equatorial Guinea,GNQ,AFR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,4012.63,5625.95
Eritrea,ERI,AFR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,7968.75,11251.93
Estonia,EST,EUR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,18622.48,19014.06
Eswatini,SWZ,AFR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,2476.34,483.46
Ethiopia,ETH,AFR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,3683.56,723.61
Fiji,FJI,WPR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,3266.54,1153.52
Finland,FIN,EUR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,15832.39,24478.72
France,FRA,EUR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,39052.2,43536.6
French Polynesia,PYF,WPR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,13369.2,11176.14
Gabon,GAB,AFR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,1509.04,1121.16
Gambia,GMB,AFR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,1127.85,268.94
Georgia,GEO,EUR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,6093.5,2216.22
Germany,DEU,EUR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,46546.84,53899.39
Ghana,GHA,AFR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,843.26,168.05
Greece,GRC,EUR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,22435.37,26960.69
Greenland,GRL,EUR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,55293.09,66376.35
Grenada,GRD,AMR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,3719.72,1232
Guam,GUM,WPR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,28633.83,15858.34
Guatemala,GTM,AMR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,9035.69,3130.36
Guinea,GIN,AFR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,1205.91,332.25
Guinea-Bissau,GNB,AFR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,1091.69,252.84
Guyana,GUY,AMR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,1119.8,733.04
Haiti,HTI,AMR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,3165.09,734.69
Honduras,HND,AMR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,4662.96,1703.93
Hungary,HUN,EUR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,6164.42,7818.66
Iceland,ISL,EUR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,60427.34,73867.69
India,IND,SEA,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,2510.98,898.36
Indonesia,IDN,SEA,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,2684.05,976.02
Iran (Islamic Republic of),IRN,EMR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,2664.75,956.87
Iraq,IRQ,EMR,Treatment for fluoroquinolone susceptible multi-drug resistant TB (0-4 years),c_mdrtb_tx2.04,622.47,105.1
